match_id,player_id,actual_fantasy_points,predicted_fantasy_points,error,absolute_error,percentage_absolute_error
1276907,8cf9814c,89,53.877942032120124,-35.122057967879876,35.122057967879876,39.46298648076391
1276907,fe93fd9d,0,48.469106833147706,48.469106833147706,48.469106833147706,-1.0
1276907,a343262c,-2,52.6721624407658,54.6721624407658,54.6721624407658,2733.6081220382903
1276907,85e0cf10,25,39.95271588280153,14.952715882801527,14.952715882801527,59.8108635312061
1276907,99b75528,36,38.19760137236232,2.197601372362321,2.197601372362321,6.104448256562003
1303310,e824e6ee,90,35.66216120116368,-54.33783879883632,54.33783879883632,60.375376443151474
1303310,fc55ec67,106,44.147641038970676,-61.852358961029324,61.852358961029324,58.351282038706906
1276907,7f048519,28,53.76559017332053,25.765590173320533,25.765590173320533,92.01996490471619
1276907,e9987a94,6,45.79719881960434,39.79719881960434,39.79719881960434,663.2866469934057
1276907,d6a7dd38,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1276907,cad40f5e,11,47.78514466674903,36.78514466674903,36.78514466674903,334.41040606135476
1276907,2e0fcc58,0,9.36704325975337,9.36704325975337,9.36704325975337,-1.0
1276907,d1c36f5c,-2,38.864374848356,40.864374848356,40.864374848356,2043.2187424178
1276907,271f83cd,8,29.930062561811198,21.930062561811198,21.930062561811198,274.12578202263995
1276907,85ec8e33,0,40.03860803735312,40.03860803735312,40.03860803735312,-1.0
1276907,57ee1fde,0,37.792454178141675,37.792454178141675,37.792454178141675,-1.0
1276907,740742ef,105,19.5324316937534,-85.4675683062466,85.4675683062466,81.39768410118724
1276907,dbe50b21,0,43.649603967688215,43.649603967688215,43.649603967688215,-1.0
1276907,e087956b,-2,53.48733737682221,55.48733737682221,55.48733737682221,2774.3668688411108
1276907,8db7f47f,10,36.90318780398365,26.90318780398365,26.90318780398365,269.0318780398365
1276907,919a3be2,24,27.662424675924548,3.662424675924548,3.662424675924548,15.260102816352283
1276907,20672246,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1303310,9061a703,4,37.6251840488469,33.6251840488469,33.6251840488469,840.6296012211724
1303310,156c8fb1,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1303310,cf494ffe,-2,26.23817789039172,28.23817789039172,28.23817789039172,1411.908894519586
1303310,6ef13460,-4,25.761048620707005,29.761048620707005,29.761048620707005,744.0262155176752
1303310,e957b38f,33,43.516511814395734,10.516511814395734,10.516511814395734,31.868217619381014
1303310,f02778d1,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1303310,478a63e7,70,55.20573391895086,-14.794266081049138,14.794266081049138,21.134665830070194
1303310,bd0a4a7d,31,46.624117904600375,15.624117904600375,15.624117904600375,50.40038033742057
1303310,e79a1fe3,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1303310,bf74b130,90,9.606504533004111,-80.39349546699589,80.39349546699589,89.32610607443988
1303310,9a46c4e5,53,32.996121852650724,-20.003878147349276,20.003878147349276,37.74316631575335
1303310,48ad3373,6,35.66954284795194,29.669542847951938,29.669542847951938,494.492380799199
1303310,03521fd3,27,21.819130136683892,-5.180869863316108,5.180869863316108,19.188406901170772
1303310,99cddc5e,100,42.393122798684416,-57.606877201315584,57.606877201315584,57.606877201315584
1303310,a416c9c3,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1303310,c9945bdf,74,44.96041334659359,-29.03958665340641,29.03958665340641,39.24268466676542
1303310,59ea70a4,-2,42.97495588713425,44.97495588713425,44.97495588713425,2248.7477943567123
1303310,dadbdb68,34,0.5371182186406318,-33.46288178135937,33.46288178135937,98.42024053340992
1303310,84fa5232,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1303310,8afe73e2,-2,27.583673099835313,29.583673099835313,29.583673099835313,1479.1836549917657
1303310,e38bce7a,115,55.62203864160598,-59.37796135839402,59.37796135839402,51.633009876864364
1303310,2be41edb,-2,29.57792522437331,31.57792522437331,31.57792522437331,1578.8962612186656
1303310,e84ac20c,80,42.61953500777157,-37.38046499222843,37.38046499222843,46.72558124028554
1303310,e4a0deae,70,38.77354982206931,-31.226450177930687,31.226450177930687,44.60921453990098
1303310,3979b5e0,19,30.144551195210013,11.144551195210013,11.144551195210013,58.65553260636849
1322032,85d8110a,5,19.810682900685492,14.810682900685492,14.810682900685492,296.21365801370985
1322032,f53b3e1d,29,51.35400668596529,22.354006685965288,22.354006685965288,77.08278167574237
1322032,28131839,3,41.92507134759381,38.92507134759381,38.92507134759381,1297.5023782531268
1322032,8b261d84,18,24.93725647369377,6.937256473693768,6.937256473693768,38.54031374274316
1322032,1252f71a,23,31.825931255217647,8.825931255217647,8.825931255217647,38.37361415312021
1322032,e21bc7f3,22,27.479400854318943,5.479400854318943,5.479400854318943,24.90636751963156
1322032,82294960,8,28.947076406819498,20.947076406819498,20.947076406819498,261.8384550852437
1322032,b410bd3d,60,47.43681981377723,-12.563180186222773,12.563180186222773,20.93863364370462
1322032,f43dd8c2,16,39.68981795024884,23.689817950248838,23.689817950248838,148.06136218905525
1322032,1e2f3eae,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1322032,70ced7f2,83,33.982783110942236,-49.017216889057764,49.017216889057764,59.05688781814188
1322032,1a3cc554,42,20.44416551598323,-21.55583448401677,21.55583448401677,51.323415438135164
1322032,1adb8ee8,81,39.943156402885116,-41.056843597114884,41.056843597114884,50.687461231006026
1322032,e3386c8a,64,33.140016799002034,-30.859983200997966,30.859983200997966,48.218723751559324
1322032,4957b300,29,41.73547388563666,12.735473885636658,12.735473885636658,43.91542719185054
1322032,cd4d7695,9,25.02116428323781,16.02116428323781,16.02116428323781,178.01293648042008
1322032,218c7eab,6,13.65058238452778,7.65058238452778,7.65058238452778,127.50970640879633
1322032,9c376401,23,26.471980105590607,3.4719801055906068,3.4719801055906068,15.095565676480899
1322032,dcbea954,109,21.685534545475743,-87.31446545452425,87.31446545452425,80.10501417846262
1322032,e6789a88,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1322032,1747ea18,28,34.258323518519276,6.258323518519276,6.258323518519276,22.351155423283128
1322032,7c215d14,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1322032,4ebc70ca,162,53.570887043308524,-108.42911295669148,108.42911295669148,66.93155120783425
1322032,ff014c34,4,24.107489796849187,20.107489796849187,20.107489796849187,502.68724492122965
1322032,c4bc3b59,6,36.451314278188995,30.451314278188995,30.451314278188995,507.52190463648327
1322032,34cb2f69,1,29.360865531569182,28.360865531569182,28.360865531569182,2836.0865531569184
1322032,281d4749,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1317153,0404d43c,40,24.15703296269629,-15.842967037303708,15.842967037303708,39.60741759325927
1317153,bb34fd31,29,45.67624028813289,16.676240288132888,16.676240288132888,57.50427685563066
1317153,3b041a12,65,51.34275868531397,-13.657241314686033,13.657241314686033,21.01114048413236
1317153,977b841a,2,25.023455244409412,23.023455244409412,23.023455244409412,1151.1727622204705
1317153,1fc6ef83,17,35.26234562825142,18.262345628251417,18.262345628251417,107.42556251912599
1317153,20fbf68c,0,2.4771741065657427,2.4771741065657427,2.4771741065657427,-1.0
1317153,c5aef772,-2,47.73535946074022,49.73535946074022,49.73535946074022,2486.767973037011
1317153,650d5e49,15,18.992799015030613,3.992799015030613,3.992799015030613,26.61866010020409
1317153,d365d463,17,26.242795115633218,9.242795115633218,9.242795115633218,54.36938303313658
1317153,37654b75,101,5.5790002538647645,-95.42099974613524,95.42099974613524,94.47623737241113
1317153,3241e3fd,-4,40.95829487008825,44.95829487008825,44.95829487008825,1123.9573717522062
1317153,64495506,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1317153,0a8fce53,13,29.432777052754496,16.432777052754496,16.432777052754496,126.40597732888072
1317153,8919756f,43,22.040429372328187,-20.959570627671813,20.959570627671813,48.74318750621352
1317153,1274d7ab,22,23.027288379911912,1.0272883799119121,1.0272883799119121,4.669492635963237
1317153,5dee559a,0,0.5371182186406318,0.5371182186406318,0.5371182186406318,-1.0
1317153,bf1d7d3e,8,36.53040531883685,28.53040531883685,28.53040531883685,356.6300664854606
1317153,4d7f517e,10,44.29200913860568,34.29200913860568,34.29200913860568,342.9200913860568
1317153,b0946605,4,39.90595648829209,35.90595648829209,35.90595648829209,897.6489122073023
1317153,37138918,0,31.327849653867354,31.327849653867354,31.327849653867354,-1.0
