player_id,player_name,batting_innings,bowling_innings,total_runs_scored,total_balls_faced,total_fours,total_sixes,total_catches,total_runouts,total_balls_bowled,total_dot_balls,total_wickets,total_LBWs/Bowled,total_runs_conceded,total_stumpings
24903af6,S Nunna,3,4,0,5,0,0,0,0,80,17,2,1,89,0
b619f825,D Bhaskara,5,4,13,55,1,0,1,0,56,18,1,1,76,0
bc19544d,A Samildeen,3,0,6,40,1,0,0,1,0,0,0,0,0,0
fe676043,R Rodrigo,8,0,66,121,5,0,0,0,0,0,0,0,0,0
cbd69f04,NM Anil,7,0,88,101,12,0,0,0,0,0,0,0,0,0
42aaf21c,KD Jayawant,2,2,7,17,1,0,0,0,33,24,3,3,17,0
a1cb1472,Najwa Akram,2,0,1,8,0,0,0,0,0,0,0,0,0,0
c30d7608,S Channa,4,7,26,42,1,0,1,1,154,72,7,5,136,0
3a4d914f,A Dcosta,8,10,32,43,3,0,3,1,208,98,13,5,216,0
1ba007d8,SA Sathiya,0,1,0,0,0,0,0,0,15,6,1,1,11,0
9446598e,Afida Afthab,0,2,0,0,0,0,0,0,16,6,1,1,17,0
9f87d0f0,I Nandakumar,14,43,34,73,1,0,2,3,759,400,30,7,619,0
4dc4530c,Rida Zainab,2,0,6,9,0,0,0,0,0,0,0,0,0,0
8e574c74,V Barboza,1,4,0,1,0,0,0,0,76,30,2,1,80,0
b79932e1,Prajna Jagdeesha,6,3,13,29,1,0,2,0,36,16,1,0,36,0
39503052,Saba Ali Syeda,2,0,1,6,0,0,0,0,0,0,0,0,0,0
dccab4f3,Rithika Rajith,3,2,13,14,0,0,2,1,31,12,0,0,27,0
4b2c06eb,S Prakash,8,0,15,76,1,0,0,0,0,0,0,0,0,0
4e2def5c,G Fernando,5,2,10,64,0,0,0,0,20,6,1,1,33,0
202867f8,R Hathadurage,2,0,1,11,0,0,1,2,0,0,0,0,0,0
736123bb,DN Wellalage,45,59,652,735,61,13,26,3,1752,830,66,26,1653,0
f19c8dc0,Sadaf Shamas,24,1,323,587,34,0,9,2,7,2,0,0,11,0
6ee11109,Umm-e-Hani,15,21,66,114,3,0,5,2,901,431,24,5,713,0
9ec74db8,CM McBride,17,7,386,548,49,2,5,0,145,80,4,0,102,0
e28bb0b9,DO Leicher,12,8,170,188,7,6,2,0,130,48,4,0,174,0
414d8a10,J Miyaji,20,30,156,169,2,9,8,1,779,428,51,26,654,0
526fe472,DE Martel,2,4,4,9,0,0,0,0,74,35,2,0,67,0
661e8a03,Ali Saleem,13,2,305,275,27,13,3,0,46,28,1,0,30,0
1deb4c0c,OB Nightingale,13,0,247,323,21,3,3,0,0,0,0,0,0,0
74be2916,D Doyle-Calle,26,2,570,461,44,26,25,0,14,6,0,0,14,0
788d661c,J Trembeath-Moro,6,0,128,153,10,3,6,0,0,0,0,0,0,0
5b616bf0,LA Burns,13,27,130,123,12,2,5,0,618,283,45,10,591,0
1a628a92,Mohammad Kamran,11,16,122,118,10,3,5,0,386,204,20,11,336,0
4fde9ae6,Aminullah Tanha,3,0,5,17,1,0,0,1,0,0,0,0,0,0
ea1c36cf,B Wentzel,1,0,1,2,0,0,0,0,0,0,0,0,0,0
11406bad,Mohammad Asaduzzaman,2,7,1,2,0,0,1,0,149,47,4,2,177,0
ca673cff,Sapan Mehta,5,1,74,84,3,0,0,0,6,3,0,0,9,0
c7726eec,Atif Rasheed,14,5,202,165,10,10,3,0,54,31,6,0,64,0
fda4150a,M Brasier,2,2,1,4,0,0,0,0,35,7,1,0,56,0
2a00735b,Saran Aslam,7,3,80,45,5,6,0,1,44,22,2,1,48,0
926c6d3c,Abdullah Mahmood,8,13,19,35,1,0,6,2,223,80,13,3,233,0
018f6488,M Gouws,8,10,82,65,5,5,1,1,176,63,8,1,259,0
e57d25fa,Jaison Jerome,2,6,1,6,0,0,1,0,101,22,1,0,186,0
d613f046,M Whelan,9,9,85,77,7,2,2,1,117,31,4,0,216,0
83d567a4,Z Simpson,0,1,0,0,0,0,0,0,22,7,2,0,32,0
00467a76,S Bodha,13,29,82,85,7,1,5,0,546,192,38,9,753,0
65cf74b4,Abhishek Ahuja,13,0,246,227,19,10,14,5,0,0,0,0,0,3
5845b99b,Ali Farasat,12,0,175,139,10,11,0,2,0,0,0,0,0,0
dd3df124,Akramullah Malikzada,0,2,0,0,0,0,1,0,12,2,1,0,22,0
e6082b10,BP Adapaka,4,11,2,4,0,0,1,0,234,86,10,5,274,0
507dd87f,Gaurav Mishra,6,12,70,62,3,2,5,0,216,83,6,1,244,0
2df874e6,R Kumar,4,10,42,28,4,1,4,0,156,46,3,2,244,0
1e43a8c8,Sukhkaran Sahi,1,3,1,3,0,0,1,0,34,6,1,0,54,0
ff2b190e,Dylan Steyn,19,0,535,430,64,8,12,3,0,0,0,0,0,0
e5464794,Sazib Bhuiyan,15,16,207,153,27,5,4,3,295,82,28,5,394,0
6de51a8e,Ritik Tomar,18,13,242,225,19,9,12,0,201,65,7,2,272,0
24c1844e,S Chaudhary,2,7,2,6,0,0,1,0,117,51,7,3,141,0
7f122e0b,Divyendra Singh,11,0,130,166,14,0,11,3,0,0,0,0,0,4
d300d274,Saim Hussain,16,0,577,420,52,25,8,5,0,0,0,0,0,1
b601c362,Gabor Torok,0,0,0,0,0,0,0,1,0,0,0,0,0,0
b8e65260,Imran Ameer,13,15,210,201,21,3,2,3,310,114,11,3,374,0
b0f5175e,S Ramakrishnan,3,2,31,45,1,0,1,0,28,6,0,0,46,0
fa549641,Karthik Pillai,0,2,0,0,0,0,0,0,33,6,0,0,48,0
6ceec40d,Sandeep Nair,0,4,0,0,0,0,0,0,55,23,2,0,70,0
ac5a9d43,CM Rocca,1,0,14,19,2,0,0,0,0,0,0,0,0,0
a2f790a8,Jitesh Patel,0,2,0,0,0,0,0,1,47,14,1,1,60,0
f801d963,BE Johnson,0,1,0,0,0,0,0,0,12,3,0,0,36,0
cf92d76b,S Akiteng,7,26,9,22,0,0,5,4,594,310,34,13,441,0
bb1a5f8a,PE Kulume,22,13,182,235,23,0,4,2,240,120,15,12,194,0
8d25271a,K Ndlovu,49,47,764,916,84,9,5,3,1179,663,56,24,958,0
bb411d1e,M Mavunga,5,8,17,30,1,0,1,0,142,76,10,3,123,0
4b531649,LM Babirye,11,0,57,133,4,0,1,0,0,0,0,0,0,0
208ec8a4,RE Nyangendo,8,0,64,97,4,1,0,0,0,0,0,0,0,0
92b9e9af,M Mwatile,15,7,93,106,5,1,3,3,149,64,10,4,145,0
de99b122,Shakirah Sadick,4,0,31,71,1,1,0,4,0,0,0,0,0,0
01fa12c1,Mohammed Jimia,3,0,28,54,1,0,1,2,0,0,0,0,0,0
61fb296e,TL Chivanga,7,9,40,88,3,1,2,2,389,216,7,1,378,0
9ff1e91e,Gull Feroza,18,0,284,299,40,0,6,0,0,0,0,0,0,0
433dbc41,H Sin Yee,2,1,1,10,0,0,0,0,17,4,0,0,18,0
da663eca,H Lui,1,0,1,7,0,0,0,0,0,0,0,0,0,0
156d0ea2,SR Mukkamalla,33,0,1053,1126,91,22,8,4,0,0,0,0,0,0
2eece016,RN Bhatia,9,9,51,114,4,0,0,0,348,174,3,1,337,0
20f3a03d,RM Jariwala,4,0,30,53,1,1,0,0,0,0,0,0,0,0
6c398969,CJM Lovino,1,0,1,5,0,0,0,0,0,0,0,0,0,0
e1492aed,A Karmacharya,10,20,17,47,0,0,4,1,308,167,22,8,226,0
7bdbd6d0,H Roy,1,2,0,1,0,0,0,0,46,21,4,2,28,0
c63074b4,V Chandu,1,2,0,2,0,0,0,0,30,11,0,0,49,0
7020dbad,MD Sonawane,0,1,0,0,0,0,0,0,12,1,0,0,19,0
6625023d,R Kanojiya,0,2,0,0,0,0,0,0,49,13,0,0,53,0
5ecfab18,S Forbes,9,1,54,122,5,0,1,1,6,1,0,0,6,0
66498395,A Dalzell,3,13,11,15,1,0,3,0,356,180,11,4,309,0
869f61bc,RL Vitas,6,0,82,116,7,2,0,0,0,0,0,0,0,0
79e23cc5,ML Kostic,7,5,37,50,5,0,1,1,77,21,3,2,158,0
5edaa34d,B Dugic,3,6,5,12,0,0,0,2,89,27,2,2,152,0
6483c062,A Dizija,21,4,457,430,44,16,5,0,67,20,3,0,129,0
67fedcb4,Fayaz Mohammad,3,1,21,18,3,0,0,0,9,1,0,0,18,0
80c6ed7d,T Chanderpaul,19,0,560,1434,52,5,6,1,0,0,0,0,0,0
b88fa6fe,MJ Mindley,2,1,11,37,1,1,0,0,15,10,0,0,11,0
c810b349,JAD Lawrenson,22,5,742,988,69,3,9,1,182,118,10,6,115,0
d3fcb126,E Hasahya,6,0,25,41,3,0,3,0,0,0,0,0,0,0
c6b11959,A Gorawara,6,0,79,91,8,3,4,0,0,0,0,0,0,0
31c04b7b,CJPF Kalugamage,9,18,107,163,9,3,7,0,579,286,19,4,541,0
26d80a9d,M Campopiano,24,5,691,717,58,17,11,2,86,30,2,1,94,0
c9d05f1a,Yasim Murtaza,46,53,803,709,63,36,8,1,1366,652,68,14,1243,0
a1e80d06,A Shukla,18,41,48,89,3,1,5,0,933,406,39,12,1162,0
90a1a14c,DDE Richardson,2,0,17,44,3,0,0,0,0,0,0,0,0,0
2b47b093,Najiyah Raynor,1,0,0,2,0,0,0,0,0,0,0,0,0,0
140ac7ad,Amari Ebbin,2,0,20,48,2,0,1,0,0,0,0,0,0,0
a38c6037,CAW Jeffers,2,3,9,32,1,0,0,0,118,51,3,0,118,0
0be6b3d6,Sukhwinder Singh,1,2,0,3,0,0,0,0,73,36,1,0,67,0
5493ad5c,Tanzeel Sheikh,10,7,182,156,14,12,3,0,161,103,4,1,102,0
f1c4f2ea,A Nathwani,7,15,25,40,1,0,1,0,304,122,15,3,367,0
501fca0d,Sachin Mandy,10,0,65,75,7,1,16,4,0,0,0,0,0,11
6ddaee2d,Abrar Bilal,6,0,64,72,3,1,15,4,0,0,0,0,0,6
5f91b34e,Abdul Stanikzai,4,0,71,93,4,3,3,0,0,0,0,0,0,0
5de198db,Abdullah Akbarjan,13,21,58,90,3,1,5,2,440,142,32,9,492,0
9a8f01b7,W Behr,4,6,19,18,2,0,4,1,109,56,9,0,108,0
e1824e7d,Iqbal Hossain,14,2,381,233,33,30,2,0,31,8,3,0,31,0
5332fc2f,Hamid Mahmood,10,10,225,220,19,5,3,1,181,79,10,4,170,0
62433e0d,Umar Nawaz,10,0,191,208,16,9,3,1,0,0,0,0,0,0
367f4efa,Samiallah Khalil,2,0,3,6,0,0,1,0,0,0,0,0,0,0
f62fa324,Tasaduq Hussain,2,3,2,6,0,0,0,0,59,23,3,0,66,0
d7074ddc,Zaker Taqawi,8,13,47,69,2,0,2,0,275,115,26,11,300,0
97181d1b,MPS Cheema,10,0,78,94,9,0,1,1,0,0,0,0,0,0
711e73ac,Itibarshah Deedar,1,5,4,7,0,0,1,0,97,23,3,0,132,0
70abbb67,Ismaeel Zia,6,0,54,72,6,0,1,1,0,0,0,0,0,2
ffbbf432,F Choudary,1,2,0,1,0,0,0,0,18,5,1,0,32,0
ea86bc29,V Aritharan,4,0,77,40,5,7,2,0,0,0,0,0,0,0
8451562a,L Udeh,7,15,47,53,4,0,5,1,361,218,27,19,230,0
65c9fc31,R Abdulrasak,2,6,2,7,0,0,0,0,123,79,6,5,81,0
3a00d34f,LV Boas,10,9,59,91,9,0,2,3,144,61,6,2,134,0
3b62a6b4,MLG Silva,6,0,14,24,2,0,1,1,0,0,0,0,0,0
df997334,CS Nascimento,6,8,22,44,1,0,2,3,153,89,9,2,122,0
26b3df21,AS Qwele,7,13,35,50,3,0,2,3,229,123,19,7,187,0
cba01c28,O Kgeresi,20,2,135,270,8,0,5,5,27,18,1,0,14,0
2c83f1f7,T Shabani,1,4,3,2,0,0,1,1,69,46,3,0,32,0
808bb510,C Uwase,25,0,193,272,21,0,5,2,0,0,0,0,0,0
7d5fef52,W Hornero-Garcia,3,0,14,32,1,0,0,0,0,0,0,0,0,0
761c929e,S Kolcharam,8,7,50,67,4,0,3,1,133,51,5,3,149,0
41b8a051,S Mannan,2,0,13,33,1,0,0,0,0,0,0,0,0,0
aa197946,S Etim,9,0,40,72,3,0,6,7,0,0,0,0,0,1
7f7dc2ee,K Ogola,2,4,0,5,0,0,2,0,51,31,3,1,34,0
27735054,HDRS Silva,2,2,25,46,4,0,0,0,80,29,2,1,83,0
b1c113d7,Ada Bhasin,24,24,169,317,12,2,9,1,465,258,20,9,338,0
417bde96,JS Pooranakaran,14,22,4,67,0,0,5,0,456,205,15,8,442,0
ce490298,I Shukla,11,14,21,103,0,0,5,1,226,92,12,8,219,0
3775b9f9,Vinu Kumar,31,26,316,524,30,0,6,3,460,235,23,8,368,0
ef423744,CH Abeyratne,7,4,10,37,1,0,1,0,67,21,1,0,87,0
c4480b25,Damini Ramesh,8,10,16,50,0,0,2,2,167,89,7,2,128,0
b0576916,Zay Hua Tan,6,0,11,48,0,0,0,0,0,0,0,0,0,0
09cbca15,Sonam,9,13,17,97,0,0,3,4,249,115,14,7,211,0
e1347433,T Lhaden,2,3,2,5,0,0,0,1,51,22,2,0,43,0
dbfa8b20,Sangay Wangmo,2,0,3,12,0,0,0,0,0,0,0,0,0,0
41bfb2a9,I Suhun,11,3,21,81,1,0,0,1,36,6,0,0,45,0
3ff26cea,Riyaa Bhasin,15,4,53,122,1,0,3,2,54,35,4,3,34,0
1486e3fd,EK Hubbard,6,10,47,75,1,0,4,2,156,68,5,1,143,0
322855f7,Poorvaja Jagdeesha,4,3,4,20,0,0,0,0,28,6,0,0,39,0
81423620,Alifiya Sayed,2,2,0,4,0,0,0,0,47,14,1,0,61,0
01396dc6,Abeera Waris,8,3,17,64,0,0,0,0,47,15,2,0,67,0
3a743619,JT Pooranakaran,6,4,12,47,0,0,2,0,41,12,0,0,62,0
7d8c58c4,AP Venkata,1,0,2,12,0,0,0,0,0,0,0,0,0,0
dccae421,Sanchin Singh,1,0,7,14,0,0,0,0,0,0,0,0,0,1
43433cec,Dechen Zangmo,0,1,0,0,0,0,0,0,24,15,2,0,10,0
46ad7e01,KJ Stagno,23,0,653,383,41,56,10,10,0,0,0,0,0,2
e4ad57ea,Ahmad Khalid Ahmadzai,3,4,2,11,0,0,0,0,82,30,6,5,94,0
5e0bb751,Shagharai Sefat,2,4,4,11,0,0,2,0,103,37,9,4,115,0
2d94751e,Omid Mailk Khel,4,1,66,66,4,1,1,0,12,6,0,0,11,0
61c48027,Kuldeep,13,0,377,241,35,23,13,4,0,0,0,0,0,2
30acd4b7,SP Gomes,7,0,213,181,22,4,5,2,0,0,0,0,0,0
e204b898,Syed Maisam Ali,4,8,31,25,1,2,0,0,150,62,16,4,145,0
1a417a09,IM Farrell,1,0,0,2,0,0,0,0,0,0,0,0,0,0
705b8c5c,Mohammad Atif,1,6,1,2,0,0,3,0,146,65,7,1,144,0
14ea3348,A Amado,2,2,19,28,2,0,2,0,18,8,1,0,20,0
d11272c4,E Samson,2,2,3,3,0,0,0,0,32,11,3,0,36,0
bb939fa3,Elan Talker,1,7,4,3,0,0,1,0,124,57,6,1,153,0
6978bff0,Sajad Ahmadzai,8,11,54,69,3,2,0,1,212,80,10,4,250,0
6024d149,L Kamarlekar,0,0,0,0,0,0,4,1,0,0,0,0,0,0
c85bea6b,Yogev Nagavkar,5,0,77,113,8,0,0,0,0,0,0,0,0,0
5902f2eb,Saud Munir,7,21,17,41,0,0,4,0,573,241,28,7,533,0
e11bf38a,Maqsood Ahmad,1,0,13,19,1,0,0,0,0,0,0,0,0,0
80f16d29,C Miles,11,1,194,203,22,0,4,2,15,5,0,0,20,0
463e127a,C Jennings,2,3,2,7,0,0,0,0,76,35,4,2,66,0
0441a1f5,M Maguire,10,0,62,116,3,0,5,8,0,0,0,0,0,9
17751f98,H Eulenkamp,3,2,13,32,0,0,0,0,58,21,3,0,70,0
a83bd4c3,C Milner,1,1,11,27,0,0,0,0,30,7,0,0,41,0
5257e839,Emily Merrien,1,3,0,1,0,0,0,2,69,32,6,1,65,0
0e3e8ce3,L Greig,3,1,28,45,2,0,0,0,25,13,2,1,19,0
a1d4bc51,R Hubbard,3,3,66,67,10,0,0,0,44,16,1,1,51,0
569bbcbb,CM Greechan,11,13,108,169,3,0,0,1,307,172,21,7,189,0
262b1d7d,M Robinson,3,3,54,99,3,0,0,1,68,26,6,0,56,0
4c87bd01,A Merritt,11,11,194,190,22,0,1,4,219,92,11,4,214,0
5c77d7cb,G Wetherall,11,8,162,181,19,2,0,0,145,57,5,3,136,0
472a8672,PJ Stahelin,3,0,26,66,0,0,2,0,0,0,0,0,0,0
4f1f5bdd,F Bulpitt,2,0,10,22,0,0,1,0,0,0,0,0,0,0
52bbb9e5,E Duffy,4,9,24,38,0,0,1,0,170,77,9,5,170,0
e01e17ee,E Gouge,6,13,11,35,0,0,3,2,229,90,10,2,190,0
f24ffaab,T Smith,10,1,117,155,8,0,6,0,13,4,1,1,9,0
637680bc,F Copley,1,4,0,2,0,0,1,0,85,48,7,6,46,0
9353d2fc,RM Hill,0,1,0,0,0,0,0,0,13,5,2,1,9,0
ae9c4c29,M Le Ray,1,0,1,8,0,0,0,0,0,0,0,0,0,0
e2d1822f,AUKDS Kalugala,10,2,181,169,18,7,3,1,26,8,2,0,41,0
9bfb8edc,Riyaz Kajalwala,2,1,1,9,0,0,0,0,3,0,0,0,14,0
68f7caf9,M Jenkinson,5,2,89,81,5,5,1,0,37,11,2,1,51,0
e56f4180,A Turkmen,11,11,124,129,15,1,4,1,263,108,13,7,266,0
126f1e28,R Nath,11,0,158,188,12,6,5,3,0,0,0,0,0,0
4e6bc859,E Kuyumcu,3,3,17,48,1,0,0,0,22,7,0,0,36,0
d62f04f5,M Ozturk,10,11,73,113,3,5,3,1,267,83,14,8,343,0
43462314,Rohit Kumar,5,0,80,74,11,2,0,2,0,0,0,0,0,0
c7bb2416,GG Alta,8,8,97,124,5,4,1,2,182,54,13,4,232,0
357484e9,Ilyas Ataullah,11,8,98,96,10,4,4,4,139,37,5,2,193,0
356bf068,Shamsullah Ehsan,8,3,71,102,7,0,2,0,46,13,3,0,67,0
755819f4,Zafer Durmaz,4,3,0,9,0,0,0,0,51,16,3,1,50,0
4d0d5b7d,I Elec,11,7,88,145,5,4,2,0,117,49,6,2,127,0
eb0f2802,M Koli,10,21,107,91,10,2,1,3,498,218,28,6,561,0
0fa92a21,C Bayraktar,3,0,26,41,0,2,0,0,0,0,0,0,0,0
6264d645,CP Turkich,9,0,107,191,7,0,2,0,0,0,0,0,0,1
62d3f506,SD Valjalo,5,5,42,56,4,0,0,1,93,37,6,2,134,0
ec201565,JD Newton,4,4,32,51,2,1,2,0,84,39,3,1,69,0
96013995,DJ Turkich,9,9,91,116,9,1,3,1,182,98,11,5,139,0
16fa34cf,D Marsic,8,0,105,171,9,2,2,0,0,0,0,0,0,0
99ad98b0,JM Vujinovich,9,9,89,155,5,0,1,0,170,76,9,1,184,0
b34de9a6,WK Bitis,7,4,93,76,13,4,2,0,80,24,3,0,118,0
3ec513ea,A Maheshwari,9,7,40,69,3,2,4,0,119,35,5,1,193,0
63bd7086,B Jerkovic,7,5,34,76,1,0,1,0,57,11,4,2,100,0
03c94c2f,J Grzinic,5,1,21,49,1,0,5,1,1,0,0,0,4,0
7e439c80,Sohail Ahmad,6,6,51,56,1,3,3,0,73,15,3,0,140,0
a768a762,AA Gajic,6,13,18,37,1,0,5,1,252,102,17,4,317,0
2809b390,MV Pavlovic,11,14,85,139,9,0,3,1,290,114,23,9,298,0
04ab1575,S Ivetic,14,2,417,446,30,13,12,0,8,4,0,0,5,0
308ca4bd,Bashar Khan,0,4,0,0,0,0,1,1,77,45,6,1,52,0
0e56c514,HJ Manenti,18,20,453,444,44,8,12,1,605,307,39,12,578,0
8f02f6a8,J Mosca,17,0,359,288,43,10,7,0,0,0,0,0,0,0
cae17490,Ali Hasan,5,9,35,31,2,3,1,1,240,143,9,2,172,0
2e18b647,T Turan,3,1,1,7,0,0,0,0,5,2,0,0,4,0
a2369eaf,Hasan Cakir,1,1,0,2,0,0,0,0,7,4,1,1,5,0
13f21a98,Alexandros Karvelas,3,3,70,74,2,5,1,0,74,27,2,0,90,0
268ec1d6,S Bogdos,3,0,5,21,0,0,2,1,0,0,0,0,0,1
b388d623,G Fatouros,3,3,69,54,6,3,2,2,60,25,5,1,67,0
c25be68d,P Magafas,3,0,49,55,5,0,0,0,0,0,0,0,0,0
ecdfdd3c,C Bogdanos,5,0,95,125,5,0,4,0,0,0,0,0,0,0
e87c009a,A Gasteratos,5,0,17,40,0,0,0,0,0,0,0,0,0,0
085c1a4c,Ziaur Rehman,6,0,88,93,8,1,1,0,0,0,0,0,0,0
716bd716,I Bardis,2,1,2,6,0,0,0,0,8,2,1,0,12,0
1581c6be,T Ulutuna,1,1,1,2,0,0,0,0,6,2,0,0,7,0
8f3c6b8a,Muhammad Farooq,4,11,27,33,3,1,3,0,262,112,12,3,287,0
fdd87c7c,D Mutu,1,0,0,3,0,0,0,0,0,0,0,0,0,0
cfbd3998,Naseem Khan,5,5,49,60,5,2,1,0,56,23,2,0,85,0
19c56e6e,AJ Mosca,17,1,578,561,48,9,12,3,30,4,1,0,49,0
818aef9a,Ali Abdulla Popalzae,1,1,0,3,0,0,0,0,18,3,3,1,22,0
65dadc70,Ankit Dubey,1,2,5,3,0,0,1,0,33,18,3,3,23,0
e48c6ec7,N Davidovic,2,2,20,11,1,2,1,0,45,17,4,2,53,0
1f08084c,J Clough,1,0,9,13,0,0,0,0,0,0,0,0,0,0
fa794790,Habib Ahmadzai,7,0,103,114,10,1,1,0,0,0,0,0,0,0
faef026c,SKS Gill,24,15,568,581,50,11,6,2,223,75,9,6,280,0
c228c52d,Arslan Amjad,15,6,205,207,18,9,11,0,60,14,7,1,96,0
fc362c5d,Qamar Mushtaque,7,13,54,42,2,3,8,1,221,95,17,5,220,0
f74a1394,Elias Hasan,2,3,12,16,2,0,0,0,51,15,0,0,69,0
f8ef3653,Ibrahim Rahimi,2,0,13,13,1,1,3,2,0,0,0,0,0,0
0d4d3cb1,R Dhiman,3,4,17,17,1,0,0,0,74,28,4,1,86,0
65cd62a9,A Martel,7,12,74,64,9,3,1,0,211,72,13,4,232,0
31366b7e,G Mckeon,20,9,705,511,57,36,11,1,162,60,8,2,168,0
98dae38e,TK Lal,1,7,3,2,0,0,0,1,174,69,10,2,173,0
ea2c0aff,Zain Ahmad,14,9,170,165,21,3,5,3,166,73,14,2,160,0
e75cb073,UNGB Thenannahelage,3,0,21,24,0,0,2,4,0,0,0,0,0,4
5360c9be,R Mangal,5,12,5,11,0,0,4,1,172,56,13,0,231,0
b46b3d9b,Muhammad Siddiqui,4,4,81,70,7,5,0,0,93,38,3,1,98,0
50dbc953,Ayyaz Qureshi,4,3,55,76,5,0,0,0,70,26,5,1,99,0
7c7c4988,NL Ujawe,3,4,3,4,0,0,0,0,55,21,3,0,62,0
587e65cc,Shahid Arshad,5,1,39,60,2,1,4,0,6,1,0,0,17,0
de6ad58b,P Pustoslemsek,4,4,33,57,2,1,2,0,67,22,4,3,86,0
a40710b9,Ramanjot Singh,4,2,87,100,8,2,1,0,18,3,0,0,31,0
91e035c6,Awais Ikram,2,2,4,6,0,0,1,0,43,9,3,1,71,0
6005fe89,MH Oman,3,0,5,22,0,0,2,0,0,0,0,0,0,0
68832922,Taher Muhammad,5,4,21,43,1,0,0,0,57,14,2,2,74,0
3346b14f,S Koppolu,4,1,8,22,0,0,0,0,6,1,0,0,12,0
7b10c047,Mazhar Khan,3,0,9,19,1,0,0,0,0,0,0,0,0,0
443d1fd8,K Fletcher,4,14,6,18,0,0,4,0,308,142,18,3,326,0
7e00711f,Faheem Nazir,14,13,605,411,67,21,1,1,216,97,15,3,270,0
10ae134c,Jai Sinh,6,1,16,39,0,0,4,1,25,10,5,1,23,0
8ae49076,Sathya Narayanan,5,0,35,51,2,0,6,1,0,0,0,0,0,0
488b7e22,Anoop Orsu,15,3,166,146,13,9,5,0,34,7,1,0,53,0
da21531c,Waqar Khan,3,0,13,10,1,1,1,0,0,0,0,0,0,0
9f3f532a,Azeem Nazir,2,0,36,42,5,0,2,0,0,0,0,0,0,0
60bb8160,RHO Saunders,2,0,15,23,2,0,0,0,0,0,0,0,0,0
ae8ee4cc,R Tanna,1,0,2,3,0,0,0,1,0,0,0,0,0,0
f7cb7c3a,Abul Farhad,2,8,3,6,0,0,2,0,168,71,14,3,196,0
fa308279,A Paul,2,8,19,24,1,0,8,1,150,52,9,3,202,0
f6e46de7,BS Sandhu,1,0,2,5,0,0,0,0,0,0,0,0,0,0
e77c9807,DK Pallekonda,2,1,2,6,0,0,0,0,12,3,2,2,13,0
a74bbdad,A Bhadauria,2,0,40,32,6,0,1,0,0,0,0,0,0,0
879095b0,SL Clephane,1,1,1,6,0,0,0,0,17,2,0,0,30,0
34cca64a,KM Venkataswamy,1,0,55,46,3,2,0,0,0,0,0,0,0,0
917f0c3f,A Trivedi,0,1,0,0,0,0,0,0,6,2,0,0,15,0
158e48d6,Osman Khan,0,1,0,0,0,0,1,0,6,0,0,0,20,0
1f490b28,AR Puri,16,38,55,180,3,1,10,1,965,453,33,10,941,0
c10fd8f9,Aman Desai,28,0,425,464,35,13,19,2,0,0,0,0,0,1
98299b67,HGV Vare,15,0,78,108,7,0,13,7,0,0,0,0,0,0
a005b384,Zeeshan Ali,41,0,786,671,74,28,24,8,0,0,0,0,0,8
835a58da,NA Karnik,1,4,2,15,0,0,0,0,73,19,1,0,142,0
f2957511,K Penjor,3,4,2,24,0,0,5,0,98,37,2,0,158,0
9c333e40,Namgay Thinley,20,19,119,208,4,2,3,3,398,189,27,9,365,0
cc62ec8a,Ngawang Thinley,7,8,25,36,2,0,2,0,133,56,12,2,165,0
2d1b6dee,GK Ghalley,13,1,121,157,7,5,9,0,9,0,0,0,13,0
9e3575ce,N Nuntarach,17,9,142,214,8,1,10,1,129,45,8,3,145,0
44d623c9,J Pakhiaokajee,5,0,30,39,2,1,1,0,0,0,0,0,0,0
85c56be8,C Chatphaisan,24,6,387,373,38,10,11,1,83,44,5,0,70,0
9c93c0a3,Y Saranonnakkun,17,0,111,149,9,3,4,1,0,0,0,0,0,0
62318525,P Thongsa,2,0,3,14,0,0,1,0,0,0,0,0,0,0
f4ccbe6f,K Namchaikul,5,10,3,14,0,0,1,1,167,77,11,6,156,0
1fed517a,Tenjin Rabgey,20,1,288,379,23,6,5,1,20,13,1,1,10,0
3b2ca392,Shunan Ali,2,10,14,28,0,0,0,0,169,70,10,3,189,0
0c24fb7b,S Yeshi,10,16,26,46,2,0,3,0,297,139,11,4,295,0
448dab1a,S Loday,9,0,106,130,7,0,1,1,0,0,0,0,0,0
1f74f675,T Yotharat,2,3,10,18,0,0,1,1,35,8,3,0,43,0
e80ed014,P Desungnoen,1,2,3,4,0,0,0,0,31,10,0,0,41,0
de8633f1,D Prakas,1,0,0,1,0,0,0,0,0,0,0,0,0,0
218c7eab,Basir Ahamad,2,4,3,13,0,0,0,0,135,75,4,2,101,0
d913103d,K Mahato,2,2,1,10,0,0,0,0,85,43,2,0,77,0
2a04400b,Sabir Ali,5,12,12,17,2,0,2,1,225,110,11,3,275,0
a50797a4,Marufa Akter,19,43,56,89,5,0,4,5,991,525,34,15,893,0
f2670a3d,Dilara Akter,19,0,216,247,28,2,1,2,0,0,0,0,0,0
d2a2bb1a,KNM Fernando,27,0,748,1203,80,9,19,2,0,0,0,0,0,1
a9d2dab9,S Fanning,12,0,250,694,26,2,4,0,0,0,0,0,0,0
39d608d4,F O'Neill,32,39,542,890,68,8,5,1,3767,3011,79,35,1621,0
d13d1dd0,RP Kellepotha,3,7,7,19,0,0,1,0,366,213,6,1,294,0
ae5d2027,AP Chandrasinghe,22,0,457,1750,53,0,13,0,0,0,0,0,0,0
